victim_id,numeric_id,value_numeric
23226,2,67501
23226,3,38.0575467
23226,4,-97.8485853
23227,1,2018-04-25
23227,2,28009
23227,3,35.4072595
23227,4,-80.1158807
23228,1,2014-04-02
23228,2,29550
23228,3,34.398512
23228,4,-80.1497523
23229,1,2018-04-28
23229,2,58238
23229,3,48.8046338
23229,4,-97.5531908
23230,1,2018-05-04
23230,2,31204
23230,3,32.846105
23230,4,-83.6624589
23231,1,2018-05-05
23231,2,32219
23231,3,30.436975
23231,4,-81.761229
23232,1,2018-05-05
23232,2,7108
23232,3,40.7231888
23232,4,-74.2108714
23233,1,2018-05-06
23233,2,90011
23233,3,34.0038495
23233,4,-118.2676714
23234,1,2018-05-06
23234,2,77055
23234,3,29.7851897
23234,4,-95.5213645
23235,1,2018-05-12
23235,2,78228
23235,3,29.4705815
23235,4,-98.5396867
23236,1,2018-05-14
23236,2,62301
23236,3,39.915921
23236,4,-91.398158
23237,1,2018-05-15
23237,2,32746
23237,3,28.7560586
23237,4,-81.3525401
23238,1,2018-05-16
23238,2,2346
23238,3,41.8412562
23238,4,-70.8444806
23239,1,2018-05-16
23239,2,43935
23239,3,40.1001342
23239,4,-80.7423592
23240,1,2018-05-16
23240,2,37128
23240,3,35.8455757
23240,4,-86.5142519
23241,1,2018-05-20
23241,2,40806
23241,3,36.86332
23241,4,-83.328644
23242,1,2018-05-17
23242,2,73026
23242,3,35.189514
23242,4,-97.2827979
23243,1,2018-05-18
23243,2,97080
23243,3,45.4829467
23243,4,-122.4681063
23244,1,2018-05-18
23244,2,78046
23244,3,27.4421387
23244,4,-99.4893793
23245,1,2018-05-19
23245,2,81006
23245,3,38.2735919
23245,4,-104.4881771
23246,1,2018-05-19
23246,2,89705
23246,3,39.0930921
23246,4,-119.7720552
23247,1,2018-05-20
23247,2,43222
23247,3,39.9562684
23247,4,-83.0349414
23248,1,2018-05-20
23248,2,73139
23248,3,35.3756216
23248,4,-97.5239645
23249,1,2018-05-21
23249,2,72301
23249,3,35.1561364
23249,4,-90.1402689
23250,1,2018-05-21
23250,2,32904
23250,3,28.0775487
23250,4,-80.6598964
23251,1,2018-05-21
23251,2,92284
23251,3,34.1205505
23251,4,-116.3704034
23252,1,2018-05-21
23252,2,92284
23252,3,34.1205505
23252,4,-116.3704034
23253,1,2018-05-22
23253,2,32405
23253,3,30.1896484
23253,4,-85.7006697
23254,1,2018-05-23
23254,2,32317
23254,3,30.466306
23254,4,-84.179018
23255,1,2018-05-23
23255,2,60031
23255,3,42.363629
23255,4,-87.8962048
23256,1,2018-05-23
23256,2,78046
23256,3,27.3651705
23256,4,-99.4885987
23257,1,2018-05-23
23257,2,54956
23257,3,44.2061279
23257,4,-88.4703696
23258,1,2018-05-24
23258,2,80701
23258,3,40.2613083
23258,4,-103.7727499
23259,1,2018-05-24
23259,2,32113
23259,3,29.3699345
23259,4,-82.1345407
23260,1,2018-05-24
23260,2,44111
23260,3,41.468577
23260,4,-81.755491
23261,1,2018-05-25
23261,2,83401
23261,3,43.4996003
23261,4,-112.0189033
23262,1,2013-08-31
23262,2,12866
23262,3,43.081972
23262,4,-73.7850925
23263,1,2018-05-25
23263,2,79029
23263,3,36.032524
23263,4,-101.999269
23264,1,2018-05-26
23264,2,70357
23264,3,29.3670236
23264,4,-90.2591514
23265,1,2018-05-26
23265,2,77656
23265,3,30.3689111
23265,4,-94.1706101
23266,1,2018-05-27
23266,2,92154
23266,3,32.5639276
23266,4,-117.0840074
23267,1,2018-05-27
23267,2,81506
23267,3,39.0957505
23267,4,-108.5476807
23268,1,2018-05-28
23268,2,84084
23268,3,40.6385766
23268,4,-111.9864784
23269,1,2018-05-25
23269,2,77355
23269,3,30.145025
23269,4,-95.713254
23270,1,2018-05-29
23270,2,85051
23270,3,33.5719395
23270,4,-112.1234499
23271,1,2018-05-29
23271,2,95367
23271,3,37.7399714
23271,4,-120.9401069
23272,1,2018-05-29
23272,2,84121
23272,3,40.6298594
23272,4,-111.8278119
23273,1,2018-05-30
23273,2,91331
23273,3,34.2682769
23273,4,-118.4301358
23274,1,2018-05-30
23274,2,33034
23274,3,25.4601152
23274,4,-80.4806816
23275,1,2018-05-31
23275,2,92831
23275,3,33.8744266
23275,4,-117.8985903
23276,1,2018-05-31
23276,2,93618
23276,3,36.5740629
23276,4,-119.3319978
23277,1,2018-05-31
23277,2,27360
23277,3,35.9077496
23277,4,-80.0756534
23278,1,2018-06-01
23278,2,90503
23278,3,33.8498903
23278,4,-118.3515503
23279,1,2018-06-01
23279,2,33881
23279,3,28.0240284
23279,4,-81.716089
23280,1,2018-06-01
23280,2,96797
23280,3,21.3798224
23280,4,-158.0252776
23281,1,2018-06-02
23281,2,31204
23281,3,32.8714833
23281,4,-83.6617672
23282,1,2018-06-02
23282,2,60644
23282,3,41.871132
23282,4,-87.764505
23283,1,2018-06-03
23283,2,73079
23283,3,35.204907
23283,4,-97.953739
23284,1,2018-06-03
23284,2,92509
23284,3,34.012724
23284,4,-117.481788
23285,1,2018-06-04
23285,2,85254
23285,3,33.5827119
23285,4,-111.9325405
23286,1,2018-06-04
23286,2,65803
23286,3,37.2357516
23286,4,-93.3070699
23287,1,2018-06-04
23287,2,28411
23287,3,34.2854362
23287,4,-77.8361708
23288,1,2018-06-05
23288,2,77581
23288,3,29.5709142
23288,4,-95.2861472
23289,1,2018-06-06
23289,2,96080
23289,3,40.1561802
23289,4,-122.2212676
23290,1,2018-06-06
23290,2,43074
23290,3,40.3426215
23290,4,-82.8563628
23291,1,2018-06-06
23291,2,60653
23291,3,41.8095108
23291,4,-87.6193177
23292,1,2018-06-06
23292,2,11566
23292,3,40.666826
23292,4,-73.563656
23293,1,2018-06-06
23293,2,30241
23293,3,32.9832383
23293,4,-84.9879211
23294,1,2018-06-06
23294,2,37090
23294,3,36.1935969
23294,4,-86.4102975
23295,1,2018-06-07
23295,2,21620
23295,3,39.211271
23295,4,-76.035175
23296,1,2018-06-07
23296,2,99320
23296,3,46.2779545
23296,4,-119.4883695
23297,1,2018-06-07
23297,2,33331
23297,3,26.030002
23297,4,-80.351635
23298,1,2018-06-07
23298,2,78744
23298,3,30.1981487
23298,4,-97.697697
23299,1,2018-06-07
23299,2,87102
23299,3,35.069122
23299,4,-106.638414
23300,1,2018-06-07
23300,2,46402
23300,3,41.60079
23300,4,-87.3236362
23301,1,2018-06-08
23301,2,39046
23301,3,32.5270887
23301,4,-89.9775278
23302,1,2018-06-08
23302,2,7832
23302,3,41.0044911
23302,4,-75.0992359
23303,1,2018-06-09
23303,2,8096
23303,3,39.8354479
23303,4,-75.0955059
23304,1,2018-06-09
23304,2,76504
23304,3,31.0784147
23304,4,-97.3737729
23305,1,2018-06-10
23305,2,32819
23305,3,28.4899551
23305,4,-81.4654315
23306,1,2018-06-10
23306,2,32819
23306,3,28.4899551
23306,4,-81.4654315
23307,1,2018-06-10
23307,2,32819
23307,3,28.4899551
23307,4,-81.4654315
23308,1,2018-06-10
23308,2,32819
23308,3,28.4899551
23308,4,-81.4654315
23309,1,2018-06-10
23309,2,32819
23309,3,28.4899551
23309,4,-81.4654315
23310,1,2018-06-10
23310,2,80021
23310,3,39.8631093
23310,4,-105.0835649
23311,1,2018-06-11
23311,2,20901
23311,3,39.005873
23311,4,-77.013401
23312,1,2018-06-11
23312,2,31313
23312,3,31.7781536
23312,4,-81.6385449
23313,1,2018-02-24
23313,2,26501
23313,3,39.6214417
23313,4,-80.0196317
23314,1,2018-02-28
23314,2,81101
23314,3,37.461255
23314,4,-105.8734884
23315,1,2018-03-06
23315,2,78255
23315,3,29.6686447
23315,4,-98.6692742
23316,1,2018-06-11
23316,2,90601
23316,3,33.9814831
23316,4,-118.0241044
23317,1,2018-06-12
23317,2,85013
23317,3,33.4875293
23317,4,-112.0765141
23318,1,2018-06-12
23318,2,30656
23318,3,33.8915737
23318,4,-83.7470413
23319,1,2018-06-12
23319,2,48430
23319,3,42.799177
23319,4,-83.7108045
23320,1,2018-06-12
23320,2,20032
23320,3,38.837913
23320,4,-77.00586
23321,1,2018-06-12
23321,2,7825
23321,3,41.025543
23321,4,-74.917323
23322,1,2018-06-13
23322,2,80203
23322,3,39.7402208
23322,4,-104.980362
23323,1,2018-06-13
23323,2,45661
23323,3,39.011042
23323,4,-83.104648
23324,1,2018-06-13
23324,2,32726
23324,3,28.83965
23324,4,-81.6849098
23325,1,2018-06-13
23325,2,45067
23325,3,39.4861203
23325,4,-84.4517682
23326,1,2018-06-14
23326,2,30504
23326,3,34.282276
23326,4,-83.858077
23327,1,2018-06-14
23327,2,98034
23327,3,47.7325253
23327,4,-122.1740911
23328,1,2018-06-14
23328,2,64105
23328,3,39.0999589
23328,4,-94.5870047
23329,1,2018-06-14
23329,2,89156
23329,3,36.1886522
23329,4,-115.02114
23330,1,2018-06-14
23330,2,64105
23330,3,39.0999589
23330,4,-94.5870047
23331,1,2018-06-16
23331,2,60617
23331,3,41.7245633
23331,4,-87.5538769
23332,1,2018-06-16
23332,2,85213
23332,3,33.4517966
23332,4,-111.7707743
23333,1,2018-06-16
23333,2,91401
23333,3,34.1871263
23333,4,-118.4446116
23334,1,2018-06-16
23334,2,10921
23334,3,41.2592639
23334,4,-74.3592048
23335,1,2018-06-16
23335,2,87106
23335,3,35.076132
23335,4,-106.6217198
23336,1,2018-06-17
23336,2,84115
23336,3,40.7016846
23336,4,-111.8798195
23337,1,2018-06-17
23337,2,8611
23337,3,40.2105892
23337,4,-74.7525114
23338,1,2017-12-29
23338,2,43025
23338,3,39.9549222
23338,4,-82.4864089
23339,1,2018-05-11
23339,2,71037
23339,3,32.4873594
23339,4,-93.5096647
23340,1,2018-06-15
23340,2,62075
23340,3,39.3072849
23340,4,-89.2886072
23341,1,2018-06-19
23341,2,15112
23341,3,40.3971906
23341,4,-79.8388124
23342,1,2018-06-19
23342,2,30040
23342,3,34.231096
23342,4,-84.231084
23343,1,2018-06-19
23343,2,63107
23343,3,38.6599679
23343,4,-90.2253785
23344,1,2018-06-19
23344,2,30088
23344,3,33.7536365
23344,4,-84.1956073
23345,1,2018-06-19
23345,2,88401
23345,3,35.1667783
23345,4,-103.7326577
23346,1,2018-06-20
23346,2,31548
23346,3,30.8002135
23346,4,-81.6888453
23347,1,2018-06-20
23347,2,97701
23347,3,43.9953298
23347,4,-121.4288861
23348,1,2018-06-20
23348,2,44130
23348,3,41.3948562
23348,4,-81.7700898
23349,1,2018-06-20
23349,2,30008
23349,3,33.8922821
23349,4,-84.5804556
23350,1,2018-06-22
23350,2,7205
23350,3,40.7012307
23350,4,-74.2286625
23351,1,2018-06-22
23351,2,45014
23351,3,39.3149034
23351,4,-84.564557
23352,1,2018-06-22
23352,2,45014
23352,3,39.3149034
23352,4,-84.564557
23353,1,2018-06-22
23353,2,90301
23353,3,33.9630937
23353,4,-118.3548695
23354,1,2018-06-22
23354,2,12206
23354,3,42.6674239
23354,4,-73.7779156
23355,1,2018-06-22
23355,2,22801
23355,3,38.4323557
23355,4,-78.8429978
23356,1,2018-06-22
23356,2,8401
23356,3,39.3679106
23356,4,-74.4353654
23357,1,2018-06-23
23357,2,97420
23357,3,43.357838
23357,4,-124.2172331
23358,1,2018-06-23
23358,2,96712
23358,3,21.680256
23358,4,-158.035917
23359,1,2018-06-23
23359,2,80111
23359,3,39.6023194
23359,4,-104.9085066
23360,1,2018-06-23
23360,2,92115
23360,3,32.7676314
23360,4,-117.0583073
23361,1,2018-06-23
23361,2,83646
23361,3,43.6231248
23361,4,-116.403757
23362,1,2018-06-23
23362,2,55430
23362,3,45.0405159
23362,4,-93.2910799
23363,1,2018-06-24
23363,2,58801
23363,3,48.1907564
23363,4,-103.6541713
23364,1,2018-06-25
23364,2,17701
23364,3,41.2428052
23364,4,-77.0302129
23365,1,2018-06-25
23365,2,77551
23365,3,29.2717505
23365,4,-94.8197862
23366,1,2018-06-24
23366,2,57751
23366,3,43.8767987
23366,4,-103.4558733
23367,1,2018-06-25
23367,2,36206
23367,3,33.7086779
23367,4,-85.8191958
23368,1,2018-06-25
23368,2,75218
23368,3,32.8688259
23368,4,-96.671069
23369,1,2018-06-25
23369,2,18456
23369,3,41.580727
23369,4,-75.3363789
23370,1,2018-06-25
23370,2,65689
23370,3,37.1258452
23370,4,-92.091555
23371,1,2018-06-25
23371,2,38901
23371,3,33.6996403
23371,4,-89.858979
23372,1,2018-06-26
23372,2,95124
23372,3,37.2418623
23372,4,-121.9057311
23373,1,2018-06-26
23373,2,97701
23373,3,44.1093032
23373,4,-121.2949924
23374,1,2018-06-27
23374,2,80010
23374,3,39.739753
23374,4,-104.884184
23375,1,2018-06-28
23375,2,33525
23375,3,28.286543
23375,4,-82.143518
23376,1,2018-06-28
23376,2,15210
23376,3,40.4113455
23376,4,-79.9755699
23377,1,2018-06-28
23377,2,31305
23377,3,31.4316037
23377,4,-81.3816913
23378,1,2018-06-28
23378,2,72801
23378,3,35.2886224
23378,4,-93.1383479
23379,1,2018-06-28
23379,2,31305
23379,3,31.4316037
23379,4,-81.3816913
23380,1,2018-06-28
23380,2,31525
23380,3,31.255758
23380,4,-81.546263
23381,1,2018-06-29
23381,2,80011
23381,3,39.726018
23381,4,-104.8212028
23382,1,2018-06-29
23382,2,85019
23382,3,33.513798
23382,4,-112.144735
23383,1,2018-06-29
23383,2,99705
23383,3,64.8113655
23383,4,-147.4254889
23384,1,2018-06-29
23384,2,97201
23384,3,45.5099497
23384,4,-122.6838476
23385,1,2018-06-29
23385,2,38464
23385,3,35.2733882
23385,4,-87.3149694
23386,1,2018-06-29
23386,2,48329
23386,3,42.6901624
23386,4,-83.3457195
23387,1,2018-06-29
23387,2,91768
23387,3,34.0505603
23387,4,-117.8206771
23388,1,2018-07-01
23388,2,83709
23388,3,43.584795
23388,4,-116.2949558
23389,1,2018-07-01
23389,2,35801
23389,3,34.7431704
23389,4,-86.5979661
23390,1,2018-07-01
23390,2,64030
23390,3,38.8537
23390,4,-94.5263501
23391,1,2018-04-26
23391,2,80910
23391,3,38.8146823
23391,4,-104.7648102
23392,1,2018-04-28
23392,2,32707
23392,3,28.6805763
23392,4,-81.3374021
23393,1,2018-05-01
23393,2,41015
23393,3,39.0414049
23393,4,-84.5092776
23394,1,2018-05-04
23394,2,20019
23394,3,38.896436
23394,4,-76.926339
23395,1,2018-05-04
23395,2,30303
23395,3,33.7427476
23395,4,-84.4076639
23396,1,2018-05-05
23396,2,95351
23396,3,37.6111189
23396,4,-120.9824787
23397,1,2018-05-05
23397,2,86409
23397,3,35.2249716
23397,4,-114.0264846
23398,1,2018-05-05
23398,2,33771
23398,3,27.9165596
23398,4,-82.7495317
23399,1,2018-05-05
23399,2,65605
23399,3,36.969298
23399,4,-93.7375087
23400,1,2018-05-09
23400,2,20018
23400,3,38.9208864
23400,4,-76.9824181
23401,1,2018-05-10
23401,2,70121
23401,3,29.9630095
23401,4,-90.1531085
23402,1,2018-05-11
23402,2,78211
23402,3,29.351828
23402,4,-98.553972
23403,1,2018-05-11
23403,2,46952
23403,3,40.5586321
23403,4,-85.6601287
23404,1,2018-05-14
23404,2,78203
23404,3,29.412005
23404,4,-98.4702528
23405,1,2018-05-16
23405,2,63376
23405,3,38.7977167
23405,4,-90.5713648
23406,1,2018-05-21
23406,2,78212
23406,3,29.4832304
23406,4,-98.4992929
23407,1,2018-05-22
23407,2,78368
23407,3,28.098815
23407,4,-97.834689
23408,1,2018-05-25
23408,2,79411
23408,3,33.5659776
23408,4,-101.8652706
23409,1,2018-05-27
23409,2,65646
23409,3,37.3425477
23409,4,-93.702428
23410,1,2018-05-31
23410,2,28273
23410,3,35.1152554
23410,4,-80.9622303
23411,1,2018-06-12
23411,2,61832
23411,3,40.1346702
23411,4,-87.6384793
23412,1,2018-06-13
23412,2,70520
23412,3,30.3119425
23412,4,-92.0372212
23413,1,2018-06-16
23413,2,85051
23413,3,33.5675586
23413,4,-112.1343086
23414,1,2018-06-17
23414,2,32084
23414,3,29.8810987
23414,4,-81.3252362
23415,1,2018-06-18
23415,2,44312
23415,3,40.9902503
23415,4,-81.4629368
23416,1,2018-06-23
23416,2,19968
23416,3,38.72969
23416,4,-75.2613634
23417,1,2018-06-24
23417,2,92024
23417,3,33.0487761
23417,4,-117.2942537
23418,1,2018-06-26
23418,2,22310
23418,3,38.7773438
23418,4,-77.1058394
23419,1,2018-06-27
23419,2,34207
23419,3,27.4626423
23419,4,-82.5791807
23420,1,2018-06-29
23420,2,29631
23420,3,34.7010064
23420,4,-82.7977983
23421,1,2018-06-30
23421,2,70806
23421,3,30.4501204
23421,4,-91.1609249
23422,1,2018-07-01
23422,2,92703
23422,3,33.7505215
23422,4,-117.8791263
23423,1,2018-07-03
23423,2,28314
23423,3,35.0447341
23423,4,-78.9728712
23424,1,2018-07-03
23424,2,73507
23424,3,34.626752
23424,4,-98.410755
23425,1,2018-07-03
23425,2,60644
23425,3,41.886604
23425,4,-87.648538
23426,1,2018-07-04
23426,2,81004
23426,3,38.2458334
23426,4,-104.613479
23427,1,2018-07-04
23427,2,60177
23427,3,41.9856151
23427,4,-88.2985849
23428,1,2018-07-04
23428,2,30223
23428,3,33.284132
23428,4,-84.343412
23429,1,2018-07-05
23429,2,58301
23429,3,48.105098
23429,4,-98.8435465
23430,1,2018-07-05
23430,2,95249
23430,3,38.191161
23430,4,-120.607327
23431,1,2018-07-05
23431,2,40214
23431,3,38.1749465
23431,4,-85.7611974
23432,1,2018-07-05
23432,2,85042
23432,3,33.3927744
23432,4,-111.9783344
23433,1,2018-07-05
23433,2,32726
23433,3,28.8566097
23433,4,-81.6818095
23434,1,2018-07-06
23434,2,66204
23434,3,38.9857459
23434,4,-94.6957215
23435,1,2018-07-06
23435,2,99573
23435,3,61.9828361
23435,4,-145.3531337
23436,1,2018-07-06
23436,2,91423
23436,3,34.1560954
23436,4,-118.443997
23437,1,2018-07-07
23437,2,33809
23437,3,28.1267498
23437,4,-81.9329147
23438,1,2018-07-07
23438,2,32218
23438,3,30.4434655
23438,4,-81.627423
23439,1,2018-07-07
23439,2,97101
23439,3,45.1217072
23439,4,-123.2020266
23440,1,2018-07-07
23440,2,80221
23440,3,39.8245941
23440,4,-104.9866218
23441,1,2018-07-08
23441,2,85748
23441,3,32.2222199
23441,4,-110.7666085
23442,1,2018-07-08
23442,2,58201
23442,3,47.8984575
23442,4,-97.0585557
23443,1,2016-03-26
23443,2,46401
23443,3,40.2879583
23443,4,-86.5194507
23444,1,2018-03-01
23444,2,53215
23444,3,42.9866125
23444,4,-87.9457797
23445,1,2018-03-02
23445,2,64137
23445,3,38.9242448
23445,4,-94.5415627
23446,1,2018-03-02
23446,2,72916
23446,3,35.3238672
23446,4,-94.3414503
23447,1,2018-03-02
23447,2,64137
23447,3,38.9242448
23447,4,-94.5415627
23448,1,2018-03-22
23448,2,92880
23448,3,33.8645512
23448,4,-117.6677832
23449,1,2018-03-23
23449,2,76002
23449,3,32.623155
23449,4,-97.071685
23450,1,2018-03-24
23450,2,77082
23450,3,29.7184791
23450,4,-95.644274
23451,1,2018-03-27
23451,2,2909
23451,3,41.8282813
23451,4,-71.5150798
23452,1,2018-03-27
23452,2,32301
23452,3,30.4447584
23452,4,-84.2806745
23453,1,2018-06-28
23453,2,32119
23453,3,29.1585258
23453,4,-81.0163497
23454,1,2018-07-10
23454,2,33013
23454,3,25.8870783
23454,4,-80.2786364
23455,1,2018-07-10
23455,2,75043
23455,3,32.8662478
23455,4,-96.5378122
23456,1,2018-07-10
23456,2,82604
23456,3,42.8295842
23456,4,-106.3538065
23457,1,2018-07-11
23457,2,89101
23457,3,36.1640358
23457,4,-115.1245291
23458,1,2018-07-11
23458,2,77318
23458,3,30.4614396
23458,4,-95.5407769
23459,1,2018-07-11
23459,2,93635
23459,3,37.0625383
23459,4,-120.8460362
23460,1,2018-07-12
23460,2,97424
23460,3,43.795013
23460,4,-123.016825
23461,1,2018-07-13
23461,2,55331
23461,3,44.8910044
23461,4,-93.5842542
23462,1,2018-07-13
23462,2,49651
23462,3,44.2808651
23462,4,-85.2150395
23463,1,2018-07-13
23463,2,75227
23463,3,32.7507781
23463,4,-96.6631859
23464,1,2018-07-13
23464,2,78017
23464,3,28.6680432
23464,4,-99.1602231
23465,1,2018-07-13
23465,2,33579
23465,3,27.8123763
23465,4,-82.3219791
23466,1,2018-07-14
23466,2,60649
23466,3,41.7651269
23466,4,-87.575991
23467,1,2018-07-14
23467,2,29501
23467,3,34.1873872
23467,4,-79.8276951
23468,1,2018-07-14
23468,2,92316
23468,3,34.0342755
23468,4,-117.3753947
23469,1,2018-07-14
23469,2,8360
23469,3,39.4875984
23469,4,-75.0282346
23470,1,2018-07-15
23470,2,64128
23470,3,39.0708679
23470,4,-94.5159129
23471,1,2018-07-15
23471,2,87102
23471,3,37.9357335
23471,4,-104.8173075
23472,1,2018-07-15
23472,2,2190
23472,3,42.1785032
23472,4,-70.951406
23473,1,2017-03-31
23473,2,6340
23473,3,41.3671623
23473,4,-72.0645586
23474,1,2017-09-14
23474,2,44906
23474,3,40.7711341
23474,4,-82.5865493
23475,1,2018-03-06
23475,2,34785
23475,3,28.8750103
23475,4,-82.1007356
23476,1,2018-03-08
23476,2,80908
23476,3,38.9106729
23476,4,-104.7159986
23477,1,2018-03-18
23477,2,92082
23477,3,33.2809845
23477,4,-116.9544074
23478,1,2018-03-18
23478,2,92082
23478,3,33.2809845
23478,4,-116.9544074
23479,1,2018-03-20
23479,2,93257
23479,3,36.0651024
23479,4,-119.0083544
23480,1,2018-03-20
23480,2,93257
23480,3,36.0651024
23480,4,-119.0083544
23481,1,2018-03-21
23481,2,40701
23481,3,36.9765718
23481,4,-84.1818507
23482,1,2018-03-26
23482,2,32118
23482,3,29.2207166
23482,4,-81.0104119
23483,1,2018-03-29
23483,2,23071
23483,3,37.550365
23483,4,-76.4216199
23484,1,2018-04-02
23484,2,28301
23484,3,35.0458778
23484,4,-78.8655771
23485,1,2018-04-02
23485,2,28301
23485,3,35.0458778
23485,4,-78.8655771
23486,1,2018-04-03
23486,2,28358
23486,3,34.5820432
23486,4,-79.0521744
23487,1,2018-04-03
23487,2,46219
23487,3,39.7579131
23487,4,-86.0639658
23488,1,2018-05-09
23488,2,45840
23488,3,41.111972
23488,4,-83.650201
23489,1,2018-05-10
23489,2,60620
23489,3,41.7510061
23489,4,-87.6258278
23490,1,2018-05-10
23490,2,48124
23490,3,42.2907261
23490,4,-83.214
23491,1,2018-05-13
23491,2,79936
